Brand,Screen_Size,CPU_Model,Ram,Rating,Graphics,Disk_Size,Price
asus,15.6,i7,8.0,4.5,nvidia,512.0,73061.18000000001
msi,14.0,i5,16.0,4.5,intel,512.0,61499.18
asus,15.6,i5,8.0,4.6,intel,512.0,50429.18
gigabyte,16.0,i7,8.0,3.0,nvidia,2048.0,148978.41999999998
gigabyte,15.6,i7,16.0,4.1,nvidia,512.0,99609.5
gigabyte,15.0,i7,32.0,4.3,nvidia,512.0,108209.66
acer,15.6,i7,16.0,4.6,nvidia,512.0,98622.22
gigabyte,15.6,i7,16.0,3.0,nvidia,1024.0,213118.0
asus,15.6,i7,8.0,3.5,nvidia,512.0,109879.18
hp,15.6,ryzen7,32.0,4.8,amd,1024.0,69618.0
msi,15.6,i7,16.0,4.5,nvidia,512.0,73718.0
acer,15.6,i5,8.0,4.5,nvidia,256.0,61090.0
msi,15.6,i7,16.0,4.6,nvidia,512.0,98318.0
lg,17.0,i7,16.0,4.2,intel,1024.0,113159.18
hp,11.6,i3,4.0,4.4,other,32.0,13119.18
gigabyte,17.0,i7,16.0,3.8,nvidia,16.0,159845.06
gigabyte,15.6,i7,32.0,3.5,nvidia,1024.0,204918.0
hp,15.0,ryzen7,8.0,4.5,amd,512.0,62156.0
hp,15.6,i3,8.0,4.2,amd,512.0,32718.0
hp,15.6,ryzen7,16.0,4.5,nvidia,512.0,73718.0
asus,14.0,i3,8.0,4.0,intel,128.0,53299.18
acer,15.6,ryzen3,4.0,4.5,amd,128.0,24518.0
alienware,17.3,i7,16.0,4.5,nvidia,1024.0,278718.0
asus,17.3,i5,8.0,4.4,nvidia,512.0,71258.0
lenovo,13.3,i5,8.0,4.3,intel,64.0,26650.0
samsung,13.3,i5,8.0,4.5,intel,256.0,60598.0
other,10.1,i3,4.0,4.2,other,64.0,7379.179999999999
lenovo,15.6,ryzen5,8.0,5.0,nvidia,512.0,68470.0
chuwi,13.0,celeron,8.0,4.1,intel,256.0,22058.0
dell,15.6,i7,16.0,4.3,nvidia,512.0,119637.18
samsung,15.6,i5,8.0,4.4,intel,512.0,53272.12
hp,14.0,i5,8.0,4.5,intel,256.0,47882.26
lenovo,15.6,ryzen5,8.0,4.6,amd,512.0,46080.72
msi,17.3,i7,32.0,4.5,nvidia,2048.0,145959.18
samsung,13.3,i5,8.0,4.5,intel,256.0,51659.18
hp,15.6,ryzen7,16.0,4.1,amd,512.0,54611.18
msi,16.0,i7,32.0,4.0,nvidia,1024.0,186550.0
lenovo,11.6,i3,4.0,4.5,other,64.0,12218.0
gigabyte,17.0,i7,6.0,4.0,nvidia,256.0,163918.0
hp,15.6,i5,8.0,4.4,nvidia,512.0,58958.0
lenovo,15.6,i5,8.0,4.5,intel,512.0,43459.18
asus,11.6,celeron,4.0,4.3,intel,64.0,11480.0
msi,14.0,i5,8.0,5.0,intel,512.0,48607.14
gigabyte,15.6,i7,16.0,4.1,nvidia,512.0,122918.0
gigabyte,15.6,i7,16.0,4.1,nvidia,16.0,141622.19999999998
msi,15.6,i5,8.0,4.6,nvidia,256.0,48132.36
msi,15.6,i5,16.0,4.7,other,1024.0,88559.18000000001
msi,17.3,i7,16.0,4.5,nvidia,1024.0,110699.18
msi,15.6,i5,8.0,4.5,nvidia,256.0,53054.0
msi,15.6,i3,8.0,4.6,nvidia,256.0,49118.0
msi,15.6,i9,32.0,4.1,nvidia,1024.0,201882.36
hp,17.3,i7,32.0,4.4,intel,1024.0,92250.0
lg,16.0,i7,16.0,4.6,intel,1024.0,108977.18
lg,17.0,i7,16.0,4.3,intel,1024.0,115619.18
lg,17.0,i7,32.0,4.1,intel,2048.0,110699.18
lenovo,14.0,ryzen5,16.0,4.5,amd,256.0,57308.16
lg,14.0,i7,16.0,4.2,intel,1024.0,81999.18000000001
lg,14.0,i7,16.0,4.9,intel,512.0,114799.18
lg,13.3,ryzen7,16.0,3.9,amd,256.0,76178.0
lg,16.0,i7,16.0,3.9,intel,2048.0,163999.18
lg,14.0,i7,16.0,5.0,intel,512.0,109798.0
dell,13.4,i7,16.0,4.4,intel,512.0,111438.0
samsung,15.6,i7,16.0,4.3,intel,512.0,91353.74
hp,17.3,i7,32.0,4.6,intel,1024.0,106518.0
lg,15.6,i7,16.0,5.0,intel,2048.0,99219.18
lg,16.0,i7,16.0,4.7,intel,1024.0,109879.18
lg,13.3,ryzen5,8.0,4.3,amd,256.0,35583.9
lg,17.0,i7,16.0,4.7,intel,1024.0,145878.0
lg,16.0,i7,16.0,3.0,intel,512.0,111519.18
lg,16.0,i7,16.0,5.0,intel,2048.0,151618.0
lg,16.0,i7,16.0,3.9,intel,1024.0,106599.18
lg,16.0,i7,16.0,3.5,intel,2048.0,109879.18
asus,14.0,i3,4.0,4.1,intel,128.0,17375.8
asus,15.6,i3,12.0,4.4,intel,512.0,36899.18
hp,14.0,i3,4.0,4.5,intel,64.0,13939.18
hp,17.3,i5,8.0,4.5,intel,512.0,49118.0
hp,17.3,i5,32.0,4.5,intel,2048.0,69618.0
lenovo,17.3,ryzen5,8.0,4.5,amd,512.0,40999.18
lenovo,14.0,i3,4.0,4.3,other,64.0,11070.0
samsung,15.6,i5,8.0,4.2,intel,512.0,65518.0
other,14.0,i3,4.0,4.4,intel,64.0,20499.18
samsung,12.2,celeron,4.0,4.5,intel,32.0,16372.12
asus,15.6,i3,12.0,4.2,intel,128.0,53218.0
asus,14.0,i3,4.0,4.4,intel,128.0,20336.0
hp,15.6,i7,32.0,5.0,intel,2048.0,113078.0
samsung,15.6,i7,32.0,4.3,nvidia,1024.0,138953.1
lg,16.0,i7,16.0,3.3,other,512.0,102499.18
other,14.1,celeron,4.0,4.3,intel,128.0,12299.18
lenovo,14.0,i3,4.0,3.7,amd,64.0,16318.0
lenovo,13.3,i3,4.0,4.4,intel,64.0,19679.18
asus,15.6,ryzen9,32.0,5.0,amd,1024.0,119711.8
acer,15.6,ryzen3,20.0,4.4,amd,128.0,46739.18
other,11.6,i3,4.0,5.0,amd,32.0,15416.0
other,15.6,celeron,6.0,4.1,intel,128.0,19598.0
other,14.1,i3,4.0,4.0,intel,128.0,22139.18
samsung,11.6,celeron,4.0,4.4,intel,64.0,13110.16
dell,16.0,i7,16.0,4.2,amd,512.0,90200.0
other,15.6,celeron,4.0,4.0,intel,64.0,12218.0
asus,15.6,ryzen3,16.0,4.3,amd,256.0,29438.0
lg,14.0,i7,16.0,4.4,intel,1024.0,130311.12
lg,16.0,i7,16.0,4.2,intel,256.0,100613.18
hp,14.0,i3,8.0,4.3,amd,256.0,36079.18
asus,14.0,celeron,4.0,4.3,intel,64.0,14266.36
hp,14.0,celeron,4.0,4.5,intel,32.0,11398.0
asus,17.3,i5,20.0,4.2,intel,512.0,41738.0
chuwi,14.0,celeron,8.0,4.1,other,256.0,24518.0
asus,15.6,i3,8.0,4.5,intel,128.0,27387.18
lg,17.0,i7,16.0,4.4,intel,2048.0,125050.0
lg,17.0,i7,16.0,4.5,intel,1024.0,116439.18
hp,15.6,celeron,8.0,4.4,intel,256.0,14678.0
asus,15.6,celeron,4.0,4.2,intel,64.0,19598.0
hp,14.0,i3,8.0,4.3,amd,64.0,32718.0
asus,15.6,celeron,4.0,4.4,intel,128.0,15989.18
lenovo,14.0,celeron,4.0,3.9,intel,64.0,16399.18
hp,17.3,i5,8.0,4.2,intel,256.0,42312.0
asus,15.6,celeron,4.0,4.2,intel,64.0,14759.18
lenovo,14.0,ryzen5,16.0,4.2,amd,512.0,51659.18
lg,16.0,i7,16.0,3.6,intel,1024.0,131295.94
lg,17.0,i7,16.0,4.4,intel,1024.0,81836.0
lg,16.0,i7,16.0,3.5,intel,1024.0,102906.72
lg,16.0,i7,16.0,4.4,intel,1024.0,110682.78
lg,16.0,i7,16.0,4.2,intel,256.0,96350.0
lg,17.0,i7,32.0,3.8,nvidia,2048.0,163753.18
lg,16.0,i7,16.0,4.3,intel,1024.0,104139.18
panasonic,14.0,i7,16.0,4.4,intel,512.0,291919.18
lg,16.0,i7,16.0,5.0,nvidia,1024.0,124765.46
lg,17.0,i7,16.0,4.7,intel,2048.0,152041.94
lg,17.0,i7,32.0,4.8,intel,2048.0,147599.18
lg,17.0,i7,16.0,4.4,intel,512.0,79130.0
lg,14.0,i7,16.0,3.5,intel,512.0,89786.72
lg,15.6,i7,16.0,3.9,intel,2048.0,147599.18
lg,17.0,i7,16.0,4.3,intel,2048.0,122990.98
samsung,15.6,i5,8.0,4.6,intel,512.0,80278.0
lg,15.0,i7,16.0,4.4,intel,512.0,98399.18
samsung,13.3,i5,8.0,4.2,intel,256.0,57318.0
lg,14.0,i7,16.0,4.3,intel,1024.0,121360.0
samsung,15.6,i7,16.0,4.3,intel,512.0,110618.0
lg,16.0,ryzen7,16.0,4.1,amd,512.0,67295.76
lg,16.0,i7,16.0,4.4,intel,256.0,94953.54
dell,14.0,ryzen7,8.0,4.3,amd,512.0,52681.72
microsoft,13.5,i5,8.0,4.1,intel,256.0,78965.18000000001
asus,11.6,celeron,4.0,4.2,intel,32.0,8527.18
other,15.0,i3,6.0,4.6,intel,512.0,17056.0
asus,15.6,ryzen9,64.0,4.2,amd,1024.0,129551.8
gigabyte,16.0,i7,32.0,3.5,nvidia,32.0,127018.0
gigabyte,15.6,i5,16.0,4.2,nvidia,512.0,84307.48000000001
gigabyte,14.0,i5,16.0,3.4,intel,512.0,72094.40000000001
gigabyte,15.6,i7,16.0,3.9,nvidia,1024.0,200448.18
gigabyte,17.3,i9,32.0,3.6,nvidia,32.0,204918.0
gigabyte,15.6,i7,16.0,2.6,nvidia,512.0,164118.08000000002
gigabyte,16.0,i9,64.0,1.0,nvidia,64.0,237718.0
gigabyte,16.0,i9,32.0,3.0,nvidia,32.0,229599.18
gigabyte,15.6,i7,16.0,3.7,nvidia,512.0,163918.0
gigabyte,17.3,i7,16.0,2.5,nvidia,16.0,190318.72
gigabyte,15.0,i7,16.0,4.0,nvidia,1024.0,126522.72
acer,11.6,i3,4.0,4.3,other,64.0,10660.0
other,14.2,i7,16.0,4.8,other,1024.0,151535.18
other,16.2,i7,32.0,4.7,other,1024.0,216407.84
acer,17.3,celeron,4.0,4.2,intel,64.0,18778.0
acer,15.6,i3,8.0,4.3,intel,128.0,28864.0
acer,15.6,ryzen3,12.0,4.4,amd,128.0,40999.18
acer,15.6,i3,4.0,4.5,intel,128.0,25994.0
acer,15.6,i3,20.0,4.4,intel,512.0,35916.0
acer,15.6,i3,8.0,4.6,intel,128.0,32718.0
acer,15.6,i7,8.0,4.5,nvidia,512.0,66338.0
acer,15.6,ryzen3,8.0,4.5,amd,128.0,31615.1
acer,17.3,i7,16.0,4.5,nvidia,1024.0,106599.18
acer,15.6,i3,20.0,4.4,intel,512.0,32554.0
asus,15.6,i7,40.0,5.0,intel,1024.0,127099.18
asus,15.6,i7,16.0,4.5,nvidia,512.0,105698.0
alienware,15.6,i7,16.0,3.9,nvidia,1024.0,204918.0
dell,18.4,i7,8.0,4.4,intel,1024.0,163984.41999999998
dell,15.6,i7,16.0,4.8,nvidia,1024.0,139318.0
other,14.0,ryzen9,16.0,4.5,nvidia,1024.0,196799.18
alienware,15.6,i7,16.0,3.5,nvidia,1024.0,114784.42
alienware,17.3,i7,16.0,3.5,nvidia,1024.0,163995.9
asus,15.6,i9,32.0,4.5,nvidia,1024.0,262481.18
alienware,15.6,i7,16.0,4.1,nvidia,1024.0,147595.9
dell,15.6,i7,16.0,4.3,nvidia,512.0,106599.18
alienware,15.6,i7,16.0,4.4,nvidia,512.0,127095.9
alienware,15.6,i5,8.0,4.1,nvidia,1024.0,63878.0
alienware,17.3,i7,16.0,4.1,nvidia,1024.0,122984.42
acer,15.6,i5,8.0,4.6,nvidia,256.0,54858.0
dell,17.3,i7,16.0,4.4,other,1024.0,245918.0
alienware,17.3,i7,8.0,4.3,nvidia,1024.0,147595.9
alienware,15.6,i7,16.0,3.7,nvidia,512.0,188518.0
alienware,18.4,i7,8.0,2.9,amd,1024.0,163984.41999999998
msi,15.6,i7,16.0,3.9,nvidia,512.0,147599.18
alienware,17.3,i7,6.0,4.3,nvidia,256.0,204918.0
alienware,15.6,i7,16.0,4.2,nvidia,128.0,131195.9
alienware,15.6,i7,16.0,3.8,nvidia,1024.0,114795.9
alienware,18.4,i7,8.0,5.0,nvidia,1024.0,163918.0
alienware,18.4,i7,16.0,3.5,nvidia,1024.0,163995.9
alienware,17.3,i7,8.0,3.7,nvidia,1024.0,122995.9
alienware,17.3,i7,32.0,3.9,nvidia,1024.0,163995.9
asus,15.6,ryzen7,16.0,4.5,nvidia,512.0,100449.18
alienware,15.6,i7,16.0,3.2,nvidia,1024.0,155718.0
alienware,17.3,i7,16.0,4.2,nvidia,1024.0,163995.9
alienware,15.6,i7,8.0,3.5,nvidia,256.0,122984.42
alienware,17.3,i7,8.0,5.0,nvidia,256.0,122995.9
lenovo,15.6,ryzen7,16.0,4.6,nvidia,512.0,68798.0
alienware,15.6,i7,16.0,4.1,nvidia,512.0,122995.9
alienware,15.6,i7,16.0,3.0,nvidia,1024.0,122984.42
alienware,13.3,i7,8.0,3.8,nvidia,512.0,139395.9
hp,15.6,i7,16.0,4.9,nvidia,1024.0,87658.0
alienware,15.6,i7,16.0,4.4,nvidia,1024.0,131195.9
alienware,17.0,i7,16.0,4.5,nvidia,1024.0,294379.18
alienware,17.25,i9,16.0,2.1,nvidia,1024.0,270595.9
alienware,17.3,i7,8.0,5.0,nvidia,128.0,237798.36
alienware,17.0,ryzen9,32.0,3.7,nvidia,1024.0,171790.0
alienware,17.0,i7,8.0,3.8,nvidia,256.0,254118.0
alienware,17.3,i7,32.0,5.0,nvidia,1024.0,204995.9
alienware,15.6,i7,16.0,5.0,nvidia,1024.0,143484.41999999998
alienware,17.0,ryzen9,32.0,4.1,amd,1024.0,188599.18
alienware,17.3,i7,32.0,5.0,nvidia,1024.0,229174.42
dell,15.6,i7,16.0,5.0,nvidia,256.0,204918.0
dell,15.0,i7,16.0,4.0,nvidia,1024.0,90184.42
alienware,17.3,i7,8.0,4.0,nvidia,1024.0,139395.9
alienware,15.6,i7,16.0,3.6,nvidia,1024.0,131184.41999999998
asus,14.0,ryzen9,16.0,4.0,nvidia,1024.0,90118.0
alienware,17.0,i7,8.0,4.3,nvidia,512.0,270518.0
alienware,18.4,i7,8.0,4.0,nvidia,1024.0,163995.9
alienware,15.6,i7,6.0,4.2,nvidia,512.0,128724.42
asus,15.6,i7,16.0,4.3,intel,1024.0,112296.54
alienware,15.6,i7,16.0,3.3,nvidia,1024.0,106584.42
alienware,17.0,i7,16.0,4.1,nvidia,512.0,139395.9
alienware,15.6,i7,16.0,4.0,nvidia,16.0,114784.42
alienware,15.6,i7,32.0,5.0,nvidia,1024.0,229518.0
dell,15.6,ryzen9,64.0,3.8,nvidia,2048.0,155718.0
alienware,15.6,i7,32.0,3.0,nvidia,2048.0,245918.0
alienware,17.3,i7,32.0,5.0,nvidia,512.0,130785.9
alienware,17.3,i7,16.0,3.5,nvidia,128.0,106584.42
alienware,15.6,i7,32.0,4.5,nvidia,1024.0,181617.7
alienware,15.6,i7,32.0,3.3,intel,1024.0,141450.0
alienware,15.6,i7,32.0,4.5,nvidia,1024.0,118818.0
alienware,15.6,i7,16.0,4.2,nvidia,512.0,131195.9
alienware,14.0,i7,32.0,5.0,other,1024.0,179374.18
alienware,15.6,i7,8.0,4.0,nvidia,1024.0,139318.0
microsoft,12.4,i5,8.0,4.6,intel,256.0,57318.0
dell,15.6,i7,64.0,3.8,amd,2048.0,188599.18
alienware,15.6,i7,16.0,4.5,nvidia,512.0,122995.9
msi,17.3,i7,16.0,3.9,intel,1024.0,111215.78
msi,17.3,i7,32.0,4.8,nvidia,1024.0,136529.18
msi,17.3,i9,32.0,4.7,nvidia,1024.0,189763.58
msi,17.3,i7,16.0,4.0,nvidia,512.0,122918.0
msi,17.3,i9,32.0,4.2,intel,1024.0,262318.0
msi,16.0,i7,16.0,5.0,intel,512.0,94268.02
msi,17.3,i7,16.0,5.0,nvidia,1024.0,163918.0
msi,14.0,i7,16.0,4.5,intel,512.0,72738.09999999999
msi,15.6,i5,16.0,4.5,nvidia,1024.0,55759.18
hp,17.3,i7,32.0,4.4,intel,1024.0,98724.72
hp,15.6,i3,8.0,4.5,amd,256.0,49118.0
hp,15.6,i5,16.0,4.5,intel,512.0,53218.0
hp,15.6,i3,8.0,4.4,amd,256.0,46576.0
hp,14.0,celeron,4.0,4.4,intel,64.0,21238.0
hp,15.6,i5,32.0,5.0,amd,1024.0,68879.18000000001
hp,15.6,i3,16.0,4.4,intel,1024.0,36818.0
hp,17.3,i3,32.0,4.4,intel,256.0,40918.0
hp,15.6,i7,16.0,4.4,intel,512.0,73718.0
hp,15.6,i3,8.0,4.4,intel,256.0,25005.08
hp,15.6,i5,32.0,5.0,intel,1024.0,76259.18000000001
hp,15.6,celeron,16.0,4.4,intel,1024.0,40918.0
hp,15.6,i5,16.0,4.4,intel,512.0,66255.18000000001
hp,14.0,celeron,4.0,4.2,intel,64.0,20418.0
hp,14.0,celeron,4.0,4.5,intel,64.0,17958.0
hp,17.3,i3,16.0,4.5,intel,1024.0,36818.0
hp,15.6,i3,16.0,4.2,amd,1024.0,45099.18
hp,17.3,i5,32.0,4.7,intel,1024.0,65599.18000000001
hp,14.0,celeron,4.0,4.4,intel,64.0,22135.9
hp,14.0,i3,8.0,4.3,amd,64.0,27634.0
hp,17.3,i3,32.0,4.3,intel,1024.0,49199.18
hp,15.6,i3,16.0,4.3,amd,1024.0,40918.0
hp,11.6,celeron,4.0,4.5,intel,64.0,13038.0
hp,15.6,i7,16.0,5.0,intel,1024.0,69699.18000000001
hp,14.0,i3,32.0,5.0,amd,1024.0,40999.18
hp,15.6,i5,32.0,4.5,intel,1024.0,59778.0
hp,17.3,i5,32.0,4.1,intel,1024.0,81098.0
hp,14.0,ryzen3,16.0,4.5,amd,128.0,35259.18
hp,15.6,i5,12.0,4.5,intel,256.0,57318.0
hp,15.0,i3,8.0,4.5,amd,256.0,35178.0
hp,15.6,i5,16.0,5.0,intel,1024.0,49118.0
hp,15.6,i3,8.0,5.0,intel,256.0,28618.0
hp,17.3,ryzen5,32.0,4.8,amd,1024.0,57318.0
hp,15.6,i3,16.0,4.5,intel,1024.0,46658.0
hp,17.3,i3,8.0,4.3,intel,256.0,29356.0
hp,15.6,i5,16.0,4.4,intel,512.0,52397.18
hp,15.6,i3,8.0,4.4,intel,512.0,40171.8
hp,15.6,i3,32.0,4.6,intel,1024.0,55759.18
hp,15.6,i5,32.0,4.0,intel,1024.0,57399.18
hp,14.0,celeron,8.0,4.2,intel,64.0,27798.0
hp,15.6,i5,16.0,5.0,intel,1024.0,55678.0
hp,14.0,ryzen3,16.0,4.1,amd,1024.0,39278.0
hp,15.0,ryzen3,8.0,4.4,amd,256.0,31734.0
hp,15.6,i3,16.0,4.5,intel,1024.0,43459.18
hp,14.0,celeron,16.0,4.2,intel,64.0,30258.0
hp,15.6,ryzen7,16.0,4.4,nvidia,512.0,77818.0
hp,11.6,celeron,4.0,4.2,intel,64.0,18778.0
other,14.0,celeron,8.0,4.4,intel,128.0,26158.0
hp,17.3,i7,32.0,4.1,nvidia,1024.0,114718.0
hp,15.6,i3,16.0,4.4,intel,1024.0,45018.0
hp,17.3,i5,16.0,4.4,intel,1024.0,63058.0
hp,17.3,i5,16.0,4.4,intel,1024.0,44198.0
hp,17.0,i7,16.0,5.0,intel,512.0,81918.0
hp,15.6,ryzen7,32.0,4.2,amd,512.0,68405.22
hp,15.6,i5,32.0,4.3,intel,1024.0,65350.72
hp,17.3,i5,8.0,4.5,intel,256.0,43378.0
hp,17.3,i3,32.0,4.1,intel,1024.0,45099.18
hp,14.0,celeron,4.0,5.0,intel,64.0,22878.0
hp,14.0,i3,16.0,3.0,intel,1024.0,40918.0
hp,14.0,celeron,4.0,4.1,intel,64.0,22878.0
hp,15.6,i5,16.0,4.7,intel,1024.0,51578.0
hp,15.6,i5,16.0,4.1,intel,512.0,52069.18
hp,15.6,ryzen3,16.0,2.0,amd,1024.0,45018.0
hp,14.0,celeron,4.0,3.3,intel,64.0,23698.0
hp,15.6,i3,8.0,4.0,intel,256.0,29192.0
hp,14.0,i5,8.0,4.2,intel,512.0,41819.18
hp,11.6,i3,4.0,4.4,other,32.0,8618.199999999999
hp,17.3,ryzen3,16.0,4.4,amd,256.0,50777.68
hp,15.6,i5,12.0,4.5,intel,512.0,38376.0
hp,15.6,i3,4.0,4.0,amd,128.0,35916.0
hp,11.6,i3,4.0,4.1,amd,32.0,14678.0
hp,14.0,ryzen3,8.0,4.4,amd,128.0,27798.0
hp,14.0,i3,8.0,4.5,other,128.0,18778.0
hp,14.0,ryzen3,16.0,4.5,amd,512.0,37391.18
hp,14.0,celeron,4.0,4.5,intel,64.0,17548.0
hp,13.5,i7,16.0,4.7,intel,1024.0,114799.18
hp,14.0,celeron,4.0,4.0,intel,32.0,22386.0
hp,17.3,i7,16.0,5.0,intel,1024.0,92578.0
hp,15.6,i5,32.0,4.4,amd,1024.0,86099.18000000001
hp,15.6,i3,16.0,3.7,intel,1024.0,39278.0
hp,14.0,celeron,8.0,4.5,intel,64.0,29519.18
hp,11.6,celeron,4.0,4.6,intel,128.0,24598.36
hp,15.6,i5,16.0,3.9,intel,512.0,50758.0
hp,15.6,i3,16.0,4.6,amd,1024.0,45099.18
hp,15.6,ryzen7,16.0,4.4,amd,512.0,54734.18
hp,15.6,i3,8.0,4.5,intel,128.0,36957.4
hp,17.0,ryzen5,16.0,4.3,amd,256.0,46739.18
hp,15.6,i5,16.0,5.0,amd,512.0,55678.0
hp,15.6,i3,16.0,5.0,intel,1024.0,40999.18
hp,15.0,i5,16.0,4.5,intel,1024.0,56555.4
hp,15.6,ryzen5,8.0,4.1,amd,256.0,39770.0
hp,15.6,ryzen5,8.0,4.3,amd,256.0,41738.0
hp,14.0,ryzen3,16.0,4.2,amd,128.0,26158.0
hp,14.0,i3,8.0,4.5,intel,256.0,29438.0
hp,14.0,celeron,8.0,4.3,intel,64.0,28699.18
lenovo,14.0,i5,16.0,4.5,intel,1024.0,59859.18
hp,15.6,ryzen3,16.0,4.1,amd,512.0,45018.0
hp,14.0,i3,8.0,3.8,other,128.0,24595.08
hp,15.6,ryzen3,16.0,4.4,amd,512.0,43378.0
hp,15.6,i5,16.0,4.1,amd,512.0,53218.0
hp,13.5,i7,16.0,4.5,intel,1024.0,134479.18
hp,15.6,i5,16.0,5.0,intel,1024.0,48379.18
hp,14.0,i3,4.0,4.3,amd,64.0,27943.14
hp,17.3,ryzen5,8.0,4.6,amd,256.0,38130.0
hp,15.6,i3,32.0,4.3,intel,1024.0,43378.0
hp,15.0,i3,8.0,4.5,intel,256.0,32799.18
hp,14.0,celeron,8.0,5.0,intel,64.0,27059.18
hp,15.6,i5,16.0,4.1,amd,512.0,55737.86
hp,17.3,i3,16.0,4.1,amd,1024.0,46658.0
hp,13.3,i5,8.0,4.3,intel,256.0,46330.0
hp,11.6,i3,4.0,4.6,amd,32.0,13858.0
hp,17.3,i3,16.0,4.3,intel,512.0,47478.0
hp,17.3,i7,16.0,4.2,intel,1024.0,94218.0
hp,17.3,i3,8.0,4.5,amd,1024.0,49118.0
hp,14.0,celeron,4.0,4.4,intel,64.0,19671.8
hp,15.6,ryzen3,8.0,4.4,amd,256.0,33538.0
hp,14.0,celeron,8.0,4.2,intel,64.0,27879.18
hp,14.0,i3,4.0,4.4,intel,64.0,17219.18
hp,14.0,ryzen3,16.0,4.5,amd,512.0,34358.0
hp,14.0,i5,8.0,4.6,intel,256.0,47797.8
hp,17.3,i3,12.0,5.0,intel,256.0,49118.0
hp,15.6,i3,32.0,4.4,intel,1024.0,43378.0
hp,11.6,celeron,4.0,4.4,intel,32.0,14203.22
hp,11.6,celeron,4.0,4.3,intel,64.0,14759.18
hp,15.6,ryzen5,16.0,4.5,amd,512.0,49118.0
hp,14.0,i3,8.0,4.4,intel,64.0,15498.0
hp,14.0,ryzen3,16.0,4.7,amd,1024.0,41819.18
hp,15.6,i3,16.0,4.4,intel,1024.0,38458.0
hp,14.0,celeron,4.0,4.4,intel,64.0,18696.0
hp,17.3,i7,64.0,4.8,intel,2048.0,123738.0
hp,15.6,i7,16.0,4.5,intel,512.0,72078.0
hp,15.6,i3,8.0,4.2,intel,256.0,28166.18
hp,15.6,i3,16.0,4.4,intel,512.0,35998.0
hp,14.0,celeron,4.0,4.4,intel,64.0,19598.0
hp,14.0,celeron,4.0,4.3,intel,64.0,24518.0
hp,17.3,i5,16.0,4.4,intel,1024.0,51168.0
hp,15.6,i5,16.0,4.5,intel,512.0,44271.8
hp,15.6,i3,8.0,4.3,intel,256.0,31898.0
hp,15.6,i3,8.0,4.4,intel,256.0,24599.18
dell,15.6,celeron,8.0,4.4,intel,128.0,30750.0
dell,15.6,i5,32.0,4.4,intel,1024.0,53659.98
dell,15.6,celeron,16.0,4.3,intel,1024.0,37638.0
dell,15.6,i5,32.0,4.3,intel,1024.0,43459.18
asus,11.6,celeron,4.0,4.2,other,64.0,11644.0
asus,15.6,i3,4.0,4.7,intel,64.0,10659.18
samsung,15.6,i5,8.0,4.3,intel,512.0,82000.0
samsung,15.6,i5,8.0,4.1,intel,256.0,49199.18
samsung,13.3,i7,16.0,4.4,intel,512.0,78310.0
samsung,12.2,celeron,4.0,4.4,intel,64.0,16399.18
samsung,14.0,i3,4.0,4.3,other,512.0,19270.0
samsung,14.0,i3,4.0,4.2,other,128.0,20909.18
samsung,13.3,i5,8.0,3.8,intel,256.0,90199.18
samsung,13.3,i5,8.0,3.9,intel,256.0,81918.0
