Brand,Screen_Size,CPU_Model,Ram,Rating,Graphics,Disk_Size,Price
asus,15.6,i3,12.0,5.0,intel,512.0,32791.8
samsung,11.6,celeron,4.0,4.4,intel,16.0,3852.36
asus,14.0,ryzen5,8.0,4.4,intel,512.0,54963.78
asus,14.0,ryzen7,16.0,4.3,amd,1024.0,81999.18000000001
asus,17.3,i5,12.0,3.4,intel,1024.0,36079.18
asus,15.6,ryzen7,8.0,4.0,nvidia,1024.0,57399.18
asus,14.0,ryzen7,16.0,4.3,nvidia,1024.0,72816.0
other,13.3,i7,16.0,4.1,intel,512.0,68796.36
other,13.3,i5,8.0,4.6,intel,256.0,57316.36
samsung,15.6,i7,16.0,4.6,intel,1024.0,118899.18
asus,14.0,i3,4.0,4.8,intel,128.0,19675.9
asus,12.0,celeron,4.0,4.2,intel,128.0,13612.0
dell,15.6,i3,32.0,3.8,intel,1024.0,47559.18
dell,15.6,i5,16.0,3.3,intel,1024.0,73718.0
asus,15.6,i5,12.0,4.5,intel,512.0,49118.0
dell,15.6,i5,8.0,4.4,intel,256.0,38531.8
asus,16.0,i5,8.0,5.0,intel,512.0,56170.0
asus,15.6,i7,32.0,3.4,nvidia,1024.0,109879.18
asus,14.0,i3,8.0,4.8,intel,256.0,34768.0
asus,14.0,i3,8.0,4.1,intel,64.0,20499.18
dell,15.6,i5,16.0,3.7,intel,1024.0,52479.18
samsung,15.6,i5,8.0,4.0,intel,256.0,32799.18
asus,15.6,celeron,4.0,4.3,intel,128.0,23698.0
asus,15.6,i3,20.0,3.3,intel,1024.0,35178.0
asus,15.6,ryzen7,16.0,4.5,nvidia,1024.0,106599.18
dell,13.3,i5,16.0,5.0,intel,512.0,49293.48
dell,15.6,celeron,16.0,4.0,intel,1024.0,45015.54
asus,15.6,ryzen9,16.0,4.1,nvidia,1024.0,123819.18
asus,14.0,i3,8.0,4.2,intel,64.0,15899.8
asus,15.6,i3,12.0,4.3,intel,512.0,32799.18
asus,15.6,ryzen3,4.0,4.1,amd,64.0,40999.18
dell,13.4,i7,32.0,2.0,intel,1024.0,163918.0
samsung,12.2,i3,4.0,4.3,intel,64.0,18039.18
samsung,11.6,celeron,4.0,4.4,intel,16.0,3771.18
asus,14.0,ryzen5,8.0,3.9,nvidia,256.0,47468.16
dell,14.0,i7,12.0,4.5,intel,512.0,61418.0
dell,16.0,i7,64.0,4.3,intel,2048.0,123738.0
dell,15.6,celeron,16.0,4.2,intel,512.0,41164.0
samsung,12.1,i3,2.0,3.0,intel,16.0,6478.0
dell,15.6,i3,16.0,3.8,intel,1024.0,40999.18
dell,15.6,i5,16.0,4.1,intel,1024.0,59039.18
dell,14.1,i3,2.0,3.9,intel,512.0,9266.0
dell,15.6,i5,32.0,2.6,intel,256.0,65518.0
dell,15.6,ryzen7,16.0,5.0,amd,512.0,61909.18
dell,16.0,i7,16.0,3.8,intel,512.0,95198.72
dell,17.0,i7,32.0,3.8,nvidia,1024.0,154816.0
dell,14.0,i3,4.0,3.2,amd,128.0,27798.0
dell,13.4,i7,16.0,5.0,intel,512.0,135218.0
dell,15.6,i3,8.0,4.7,intel,128.0,31971.8
dell,17.3,i5,16.0,4.3,intel,1024.0,90118.0
asus,11.6,celeron,4.0,4.2,intel,64.0,9758.0
asus,14.0,ryzen7,4.0,5.0,nvidia,1024.0,81179.18000000001
asus,11.6,celeron,4.0,4.3,intel,16.0,5739.179999999999
asus,14.0,ryzen5,8.0,4.5,amd,512.0,51529.62
asus,14.0,celeron,4.0,4.3,intel,128.0,24599.18
asus,17.3,i5,16.0,5.0,intel,512.0,76734.78
asus,16.0,i7,64.0,3.5,nvidia,1024.0,172199.18
asus,11.6,celeron,4.0,3.8,intel,128.0,20499.18
asus,14.0,ryzen3,12.0,5.0,intel,512.0,32791.8
asus,14.0,celeron,4.0,4.3,intel,64.0,14678.0
asus,17.3,i7,16.0,4.4,nvidia,512.0,144980.91999999998
asus,15.6,i3,12.0,4.6,intel,512.0,33619.18
asus,15.6,i3,8.0,4.4,intel,128.0,21238.0
asus,14.0,celeron,4.0,4.2,intel,32.0,16604.18
asus,16.0,i7,40.0,2.0,nvidia,512.0,135217.18
asus,16.0,i7,16.0,4.4,intel,512.0,72979.18000000001
asus,14.0,ryzen7,40.0,3.8,amd,1024.0,107403.6
asus,15.6,i5,8.0,4.6,nvidia,512.0,57318.0
asus,15.6,i5,8.0,4.9,intel,1024.0,48106.12
asus,15.6,i7,20.0,3.9,intel,1024.0,73718.0
asus,15.6,i7,32.0,3.9,nvidia,1024.0,245974.58
asus,14.0,celeron,4.0,4.4,intel,256.0,18778.0
asus,15.6,ryzen9,24.0,3.7,nvidia,1024.0,123811.8
asus,15.6,i7,16.0,4.5,intel,1024.0,122999.18
asus,14.0,i3,8.0,4.5,intel,64.0,24599.18
asus,14.0,celeron,4.0,4.3,intel,64.0,16318.0
asus,17.3,ryzen9,16.0,4.3,nvidia,1024.0,195078.0
asus,17.3,celeron,4.0,4.2,intel,32.0,23288.0
asus,17.3,ryzen7,16.0,4.5,nvidia,512.0,118899.18
asus,15.6,ryzen9,32.0,5.0,amd,2048.0,135291.80000000002
asus,14.0,celeron,4.0,4.5,intel,4.0,16318.0
asus,14.0,ryzen5,8.0,4.5,nvidia,256.0,49118.0
asus,17.3,i5,8.0,4.4,intel,128.0,51578.0
asus,12.0,i3,4.0,4.1,other,32.0,21238.0
asus,14.0,celeron,4.0,4.0,intel,64.0,15579.18
asus,14.0,celeron,4.0,4.3,intel,32.0,15829.28
asus,17.0,i5,12.0,4.5,intel,1024.0,39031.18
asus,14.0,i5,8.0,3.9,intel,512.0,90199.18
asus,17.3,i7,16.0,4.6,intel,1024.0,73718.0
asus,11.6,celeron,4.0,4.0,intel,128.0,14759.18
asus,15.6,i5,8.0,4.0,intel,256.0,40998.36
asus,14.0,i5,8.0,3.0,nvidia,256.0,63139.18
asus,15.6,i5,32.0,5.0,nvidia,1024.0,81918.0
asus,14.0,i3,8.0,4.7,intel,64.0,21238.0
asus,15.6,i9,64.0,5.0,nvidia,2048.0,195979.18
asus,15.6,ryzen7,8.0,5.0,amd,512.0,62696.380000000005
asus,16.0,i7,16.0,4.2,intel,512.0,81999.18000000001
asus,14.0,i3,4.0,3.5,intel,128.0,30339.18
dell,15.6,i3,8.0,4.4,intel,128.0,43869.18
dell,15.6,i5,8.0,4.3,nvidia,256.0,81999.18000000001
dell,14.0,i5,16.0,5.0,intel,512.0,49118.0
dell,15.6,i7,16.0,5.0,nvidia,1024.0,124475.18
dell,15.6,i7,16.0,4.4,nvidia,512.0,139318.0
dell,15.6,ryzen7,32.0,4.2,nvidia,1024.0,67978.0
dell,14.0,i7,16.0,4.2,intel,1024.0,122999.18
dell,15.6,i7,16.0,4.3,nvidia,256.0,122918.0
dell,14.0,i3,8.0,5.0,intel,1024.0,40918.0
dell,16.0,i7,16.0,4.3,intel,1024.0,79376.0
dell,15.6,i5,16.0,5.0,intel,1024.0,49938.0
dell,15.6,i5,16.0,3.9,amd,512.0,65518.0
dell,14.0,i5,8.0,5.0,intel,256.0,50594.0
dell,15.6,i5,16.0,4.3,intel,512.0,36899.18
dell,14.0,i5,16.0,4.0,intel,256.0,65598.36
dell,15.6,i7,16.0,4.3,nvidia,512.0,114799.18
dell,15.6,i7,32.0,4.6,nvidia,1024.0,148338.0
dell,14.0,i7,16.0,4.2,intel,512.0,73718.0
dell,15.6,i3,8.0,4.6,intel,128.0,26158.0
dell,15.6,i7,16.0,4.2,intel,512.0,57318.0
dell,16.0,i7,64.0,4.0,nvidia,2048.0,147518.0
dell,15.6,i5,8.0,4.0,intel,256.0,45099.18
dell,15.6,i5,32.0,4.2,intel,1024.0,54354.52
dell,15.6,i3,8.0,4.0,intel,1024.0,21811.18
asus,15.6,i7,16.0,4.3,nvidia,1024.0,205000.0
asus,15.6,i3,20.0,4.1,intel,512.0,40918.0
asus,15.6,ryzen7,32.0,5.0,nvidia,1024.0,113151.8
asus,15.6,ryzen5,8.0,5.0,amd,512.0,60269.18
asus,14.0,i7,16.0,4.1,intel,1024.0,67978.0
asus,15.6,i7,16.0,4.6,intel,512.0,90118.0
asus,14.0,i7,16.0,3.9,nvidia,1024.0,80359.18000000001
asus,15.6,ryzen7,16.0,4.5,nvidia,1024.0,73799.18000000001
asus,15.6,i7,16.0,4.2,nvidia,1024.0,178678.0
asus,14.0,i3,8.0,2.3,intel,64.0,15498.0
asus,14.0,i7,8.0,4.5,intel,256.0,102418.0
asus,15.6,celeron,4.0,4.0,intel,128.0,24518.0
asus,14.0,i3,4.0,4.3,intel,128.0,14759.18
asus,13.3,i5,8.0,4.4,intel,256.0,58449.6
asus,15.6,ryzen7,16.0,4.1,amd,512.0,73799.18000000001
asus,15.6,i3,4.0,4.5,intel,128.0,22058.0
asus,14.0,i3,4.0,4.3,intel,128.0,19101.9
asus,15.6,ryzen5,8.0,4.4,nvidia,256.0,54858.0
samsung,11.6,i3,2.0,4.1,intel,16.0,14431.18
asus,10.5,i3,4.0,4.2,other,64.0,21532.38
samsung,11.6,celeron,4.0,4.3,intel,32.0,22796.0
hp,14.0,celeron,4.0,4.6,other,64.0,27059.18
dell,15.6,ryzen5,8.0,5.0,amd,256.0,44279.18
dell,15.6,i3,8.0,4.5,intel,256.0,22131.8
asus,15.6,ryzen3,8.0,4.4,amd,256.0,40999.18
asus,15.6,ryzen7,16.0,4.5,nvidia,512.0,86018.0
asus,15.6,i7,16.0,3.5,intel,1024.0,76998.0
asus,15.6,celeron,8.0,4.1,intel,64.0,18367.18
asus,14.0,celeron,4.0,4.0,intel,64.0,17138.0
asus,14.0,i7,16.0,4.2,nvidia,512.0,111437.18
asus,17.3,ryzen5,8.0,4.5,amd,512.0,57399.18
asus,16.0,i7,32.0,3.5,nvidia,1024.0,122999.18
other,15.6,celeron,4.0,3.9,intel,128.0,24599.18
samsung,11.6,celeron,4.0,4.4,intel,16.0,5574.360000000001
samsung,13.3,i5,8.0,4.4,intel,256.0,63959.18
other,13.3,celeron,8.0,4.1,other,128.0,16399.18
samsung,11.6,i3,4.0,4.6,intel,16.0,5976.16
samsung,11.6,celeron,2.0,4.4,intel,16.0,5731.8
asus,15.6,ryzen7,32.0,4.6,nvidia,512.0,87722.78
asus,15.6,i3,20.0,4.6,intel,1024.0,40999.18
asus,15.6,i5,8.0,5.0,intel,512.0,53295.08
asus,14.0,i3,8.0,4.5,intel,320.0,26158.0
asus,15.6,ryzen7,8.0,4.6,nvidia,512.0,94299.18
asus,15.6,celeron,4.0,4.0,intel,64.0,18039.18
other,15.6,celeron,12.0,4.0,intel,512.0,32799.18
samsung,11.6,i3,4.0,4.4,intel,32.0,4095.9
asus,15.6,i9,16.0,3.0,nvidia,512.0,286918.0
samsung,11.6,i3,2.0,3.7,intel,16.0,4099.18
chuwi,13.0,celeron,8.0,4.1,intel,256.0,24518.0
dell,13.3,i5,8.0,4.0,intel,512.0,45920.0
dell,15.0,i5,8.0,3.5,intel,256.0,36644.98
dell,15.6,i5,8.0,4.5,nvidia,512.0,64370.0
dell,15.6,i5,16.0,3.9,intel,512.0,45385.36
dell,15.6,i5,8.0,3.5,intel,256.0,55760.0
asus,13.3,ryzen7,16.0,3.8,amd,1024.0,139399.18
asus,15.6,ryzen9,16.0,4.3,nvidia,1024.0,156291.18
asus,15.6,i7,32.0,4.6,nvidia,1024.0,97087.18
asus,14.5,i7,16.0,3.5,intel,1024.0,86008.16
asus,16.0,i7,32.0,4.2,nvidia,1024.0,172118.0
asus,11.6,celeron,4.0,4.2,intel,32.0,8036.0
samsung,15.6,i7,16.0,4.7,intel,512.0,106599.18
hp,15.6,i5,16.0,4.0,intel,1024.0,54939.18
samsung,11.6,i3,2.0,4.1,intel,16.0,3196.36
other,15.0,i7,16.0,5.0,intel,1024.0,196718.0
samsung,11.6,i3,4.0,4.1,other,16.0,4099.18
samsung,11.0,i3,4.0,4.5,intel,32.0,16399.18
samsung,11.6,celeron,4.0,3.0,intel,160.0,13447.18
samsung,12.4,i3,64.0,4.7,other,512.0,41240.26
dell,16.0,i7,16.0,3.9,nvidia,512.0,103319.18
dell,15.6,i7,32.0,4.0,intel,1024.0,91019.18
dell,15.6,ryzen7,32.0,3.4,nvidia,1024.0,81999.18000000001
asus,17.3,i5,16.0,5.0,intel,1024.0,47478.0
asus,14.0,i3,8.0,4.7,intel,64.0,16318.0
asus,15.6,i7,16.0,5.0,intel,512.0,90199.18
asus,13.4,i7,16.0,4.3,nvidia,512.0,111519.18
excaliberpc,14.0,ryzen9,16.0,4.0,amd,1024.0,135299.18
samsung,15.6,i3,8.0,3.9,amd,1024.0,38539.18
samsung,11.6,i3,64.0,4.4,intel,64.0,11439.82
samsung,11.6,celeron,4.0,4.4,intel,16.0,7298.0
samsung,15.6,i7,16.0,5.0,intel,512.0,106518.0
samsung,11.6,celeron,2.0,4.2,intel,16.0,4099.18
samsung,11.6,celeron,4.0,3.5,intel,16.0,9430.0
dell,11.6,i3,4.0,4.1,amd,128.0,19598.0
dell,15.6,i5,16.0,4.0,intel,1024.0,59778.0
dell,15.6,i3,8.0,4.4,intel,256.0,31078.0
asus,15.6,i7,16.0,4.2,nvidia,1024.0,81999.18000000001
asus,14.0,celeron,4.0,4.2,intel,128.0,16399.18
asus,15.6,i7,16.0,4.5,nvidia,1024.0,131199.18
asus,14.0,i7,16.0,3.9,intel,1024.0,134824.4
asus,15.6,i7,16.0,4.5,nvidia,1024.0,192428.58
asus,15.6,ryzen7,16.0,4.2,nvidia,512.0,94299.18
asus,15.6,i7,16.0,4.4,nvidia,512.0,73304.72
asus,15.6,ryzen9,32.0,4.5,nvidia,1024.0,147599.18
asus,11.6,celeron,4.0,4.5,intel,128.0,18778.0
asus,14.0,i3,8.0,4.3,intel,64.0,20418.0
other,11.6,celeron,4.0,4.4,intel,32.0,14678.0
samsung,11.6,celeron,6.0,4.4,intel,64.0,13038.0
samsung,15.6,celeron,4.0,4.4,intel,32.0,12299.18
samsung,13.3,i5,8.0,3.2,intel,256.0,98807.54
hp,14.0,ryzen3,8.0,4.4,amd,256.0,32718.0
samsung,14.0,i3,4.0,2.0,other,64.0,15579.18
samsung,15.6,i7,16.0,3.3,intel,256.0,73718.0
dell,15.6,i5,12.0,4.2,intel,256.0,33538.0
dell,13.3,i7,16.0,5.0,intel,16.0,98318.0
asus,15.6,i5,8.0,5.0,intel,512.0,45018.0
asus,13.3,i7,16.0,4.5,intel,512.0,88559.18000000001
asus,14.0,i3,8.0,2.5,intel,320.0,26158.0
asus,14.0,celeron,4.0,4.3,intel,128.0,14135.16
asus,15.6,celeron,4.0,4.7,intel,128.0,19679.18
asus,15.6,ryzen7,16.0,4.5,amd,512.0,90118.0
asus,15.6,i9,32.0,4.8,intel,1024.0,245999.18
asus,14.0,ryzen7,16.0,4.5,nvidia,1024.0,98399.18
samsung,15.6,i7,16.0,4.3,intel,1024.0,106599.18
samsung,15.6,celeron,4.0,4.2,intel,32.0,21802.98
samsung,13.3,i5,16.0,5.0,intel,256.0,108210.48
samsung,11.6,celeron,2.0,4.4,intel,16.0,7128.26
samsung,13.3,i3,8.0,3.7,other,256.0,31078.0
samsung,13.0,i7,16.0,5.0,intel,512.0,90115.54
samsung,12.2,i3,4.0,4.5,intel,32.0,24518.0
dell,14.0,i5,16.0,5.0,intel,16.0,53218.0
dell,15.6,i5,16.0,4.6,intel,256.0,43555.12
dell,15.6,i5,16.0,4.1,intel,1024.0,46248.0
dell,15.6,i3,8.0,5.0,intel,128.0,45919.18
dell,15.6,celeron,8.0,4.3,intel,128.0,17138.0
dell,15.6,celeron,4.0,4.1,intel,128.0,26239.18
asus,17.3,celeron,32.0,4.6,intel,32.0,22878.0
asus,14.0,ryzen9,16.0,4.5,amd,1024.0,122171.8
asus,14.0,i3,4.0,4.3,intel,128.0,28699.18
asus,17.3,celeron,4.0,4.4,intel,64.0,20499.18
asus,15.6,ryzen5,8.0,4.2,amd,256.0,45099.18
asus,15.6,i3,8.0,4.3,intel,128.0,31947.2
lenovo,11.6,celeron,4.0,4.4,intel,64.0,11224.98
samsung,15.6,i7,16.0,4.4,nvidia,1024.0,93232.36
samsung,14.0,i7,16.0,5.0,intel,1024.0,200900.0
samsung,11.6,celeron,4.0,4.6,intel,32.0,11398.0
dell,15.6,ryzen3,16.0,3.7,amd,512.0,44198.0
dell,15.6,i5,16.0,3.8,intel,512.0,49191.8
dell,15.6,i5,32.0,5.0,intel,1024.0,54038.0
dell,17.0,i7,16.0,3.9,nvidia,1024.0,147190.0
asus,14.0,i3,8.0,4.7,intel,128.0,25338.0
asus,16.6,ryzen9,16.0,4.2,amd,1024.0,143499.18
asus,15.6,i7,16.0,4.4,intel,512.0,85756.42
asus,12.0,celeron,4.0,4.2,intel,256.0,15498.0
asus,14.0,i5,8.0,4.4,intel,512.0,63846.02
asus,14.0,i3,20.0,3.8,intel,128.0,35095.18
asus,14.0,celeron,4.0,4.0,intel,64.0,13858.0
asus,11.6,celeron,4.0,4.2,intel,64.0,10045.0
asus,14.0,celeron,4.0,4.4,intel,64.0,18778.0
samsung,11.6,celeron,4.0,4.0,intel,32.0,10069.6
asus,14.0,ryzen7,8.0,3.9,amd,512.0,57318.0
samsung,15.0,i5,8.0,4.1,intel,256.0,51245.9
samsung,12.2,celeron,4.0,4.1,intel,1024.0,15579.18
samsung,15.6,celeron,4.0,4.4,intel,64.0,19188.0
dell,15.6,i5,32.0,4.9,intel,512.0,42640.0
dell,15.6,i5,16.0,3.8,intel,1024.0,49118.0
dell,15.6,i5,16.0,5.0,intel,1024.0,52398.0
dell,15.6,i3,8.0,4.1,intel,256.0,33693.8
asus,14.0,celeron,4.0,4.4,intel,320.0,18859.18
asus,11.6,celeron,4.0,4.4,intel,256.0,15497.18
asus,11.6,celeron,4.0,4.4,intel,64.0,12382.0
asus,16.0,ryzen5,16.0,4.0,amd,512.0,57399.18
asus,14.0,ryzen5,8.0,4.2,amd,512.0,48216.0
asus,15.6,ryzen5,8.0,4.7,amd,512.0,61409.8
asus,14.5,i7,12.0,3.6,intel,512.0,65968.18000000001
asus,14.0,celeron,4.0,4.3,intel,32.0,11644.0
asus,17.3,i7,16.0,4.5,intel,1024.0,81999.18000000001
samsung,13.3,i5,8.0,4.2,intel,256.0,80275.54000000001
samsung,13.3,i7,8.0,4.5,intel,512.0,81918.0
samsung,15.6,i7,16.0,4.3,intel,512.0,79535.90000000001
samsung,11.6,celeron,4.0,4.5,intel,32.0,14678.0
samsung,13.0,i5,16.0,4.7,intel,512.0,86099.18000000001
dell,15.6,i7,32.0,4.5,intel,1024.0,91074.12
samsung,11.6,celeron,4.0,4.4,intel,32.0,8609.18
dell,15.6,i5,12.0,4.3,intel,256.0,37720.0
dell,16.0,i5,8.0,4.2,intel,512.0,49118.0
asus,15.6,i5,20.0,4.2,intel,1024.0,60598.0
dell,15.6,ryzen5,32.0,4.6,amd,1024.0,48453.8
asus,14.0,i3,4.0,4.4,intel,128.0,21238.0
asus,15.6,ryzen7,16.0,4.7,nvidia,1024.0,102003.08
asus,13.3,i7,16.0,4.4,intel,1024.0,104058.0
asus,14.0,celeron,4.0,4.5,intel,128.0,17138.0
asus,15.6,i3,20.0,4.3,intel,1024.0,38458.0
asus,15.6,i3,20.0,4.4,intel,1024.0,40999.18
asus,15.6,i5,12.0,4.2,intel,512.0,52143.8
dell,15.6,i3,16.0,4.2,intel,128.0,36818.0
dell,13.3,i3,16.0,3.7,intel,512.0,46248.0
dell,16.0,i7,16.0,3.4,intel,1024.0,57372.12
dell,15.6,celeron,4.0,4.3,intel,128.0,18445.9
dell,15.6,i5,12.0,4.3,intel,256.0,35998.0
dell,15.6,i5,16.0,3.9,intel,512.0,38539.18
dell,15.6,i5,16.0,4.3,intel,512.0,38458.0
asus,15.6,i3,12.0,4.2,intel,128.0,32798.36
asus,16.0,ryzen9,32.0,4.4,nvidia,1024.0,135299.18
asus,15.0,i5,8.0,4.5,intel,512.0,54091.3
asus,16.0,ryzen9,64.0,4.4,nvidia,2048.0,196799.18
asus,15.6,i3,20.0,4.3,intel,512.0,40918.0
asus,14.0,celeron,4.0,4.3,intel,320.0,20499.18
asus,11.6,celeron,4.0,4.0,intel,64.0,10659.18
asus,15.6,ryzen9,16.0,4.0,nvidia,1024.0,98399.18
samsung,13.3,i7,8.0,4.3,intel,512.0,81918.0
asus,11.6,celeron,4.0,4.1,intel,32.0,17046.16
other,14.0,celeron,64.0,3.7,intel,64.0,16318.0
asus,15.6,ryzen7,16.0,4.4,nvidia,512.0,89705.54000000001
asus,14.0,celeron,4.0,4.2,intel,64.0,10659.18
microsoft,15.0,i7,32.0,4.6,other,1024.0,159816.36000000002
lenovo,14.0,i3,4.0,3.9,amd,64.0,10659.18
microsoft,12.4,i5,8.0,4.6,intel,256.0,35882.38
microsoft,13.5,i5,8.0,4.3,intel,256.0,58957.18
microsoft,15.0,ryzen7,8.0,4.8,amd,512.0,96759.18
microsoft,12.4,i5,8.0,4.2,intel,128.0,34358.0
microsoft,15.0,i5,8.0,4.2,intel,128.0,51496.0
microsoft,14.4,i5,16.0,4.5,intel,512.0,106517.18
microsoft,13.5,ryzen5,8.0,4.3,amd,128.0,62721.8
microsoft,10.5,i3,4.0,4.5,intel,64.0,22863.24
microsoft,13.5,i5,8.0,4.5,intel,128.0,63878.0
microsoft,12.3,i5,16.0,4.5,intel,1024.0,57397.54
hp,14.0,i3,4.0,4.3,amd,64.0,19268.36
lenovo,11.6,i3,4.0,4.5,other,64.0,16318.0
microsoft,13.5,i5,8.0,4.7,intel,512.0,81999.18000000001
other,11.6,celeron,4.0,4.3,intel,64.0,10249.18
other,15.6,celeron,16.0,4.7,intel,512.0,32799.18
hp,15.6,i3,8.0,4.4,intel,128.0,31898.0
lenovo,11.6,celeron,4.0,4.1,intel,64.0,13038.0
microsoft,12.3,i3,4.0,4.3,intel,128.0,42215.240000000005
hp,14.0,celeron,4.0,4.0,intel,64.0,12218.0
microsoft,15.0,ryzen7,8.0,4.6,amd,512.0,94180.28
hp,15.6,i3,16.0,4.8,amd,512.0,36818.0
microsoft,13.5,i7,8.0,4.4,intel,256.0,114718.0
hp,14.0,i3,8.0,4.3,amd,64.0,34358.0
microsoft,10.0,i3,8.0,4.4,intel,128.0,15908.0
asus,14.0,celeron,4.0,4.3,intel,64.0,26239.18
microsoft,13.0,i5,8.0,4.0,intel,256.0,63959.18
microsoft,12.3,i3,8.0,4.4,intel,128.0,44306.240000000005
microsoft,13.5,i7,16.0,5.0,nvidia,1024.0,190479.44
microsoft,13.0,i7,16.0,4.5,intel,256.0,79663.81999999999
microsoft,15.0,i7,16.0,3.9,nvidia,256.0,65608.2
microsoft,13.0,i5,8.0,4.4,intel,256.0,67230.98
other,10.1,i3,4.0,3.2,intel,64.0,8036.0
microsoft,13.0,i7,16.0,4.3,intel,1024.0,168320.58000000002
microsoft,15.0,ryzen7,16.0,4.1,amd,512.0,72570.0
microsoft,15.0,ryzen7,16.0,4.2,amd,512.0,131642.80000000002
microsoft,15.0,i7,32.0,4.3,nvidia,2048.0,229599.18
microsoft,12.4,i5,64.0,3.0,intel,64.0,34439.18
hp,14.0,i3,4.0,4.4,amd,64.0,14678.0
microsoft,15.0,i7,32.0,4.2,nvidia,1024.0,187482.34
other,15.6,celeron,8.0,4.2,intel,256.0,28618.0
microsoft,13.5,i5,8.0,3.9,intel,128.0,43378.0
microsoft,13.5,i7,16.0,4.4,intel,512.0,72570.0
microsoft,12.3,i3,8.0,4.4,intel,256.0,40180.0
hp,15.6,i3,16.0,4.0,intel,512.0,45018.0
microsoft,15.0,ryzen5,8.0,4.3,amd,256.0,40098.0
microsoft,13.0,i5,16.0,3.6,other,256.0,57399.18
dell,13.3,i5,8.0,4.2,intel,512.0,53218.0
microsoft,13.5,i5,8.0,4.4,intel,1024.0,134266.80000000002
microsoft,12.4,i5,8.0,4.1,intel,512.0,65599.18000000001
microsoft,14.4,i7,16.0,1.0,other,512.0,163999.18
microsoft,12.4,i5,8.0,4.6,intel,512.0,57399.18
hp,11.6,celeron,4.0,4.2,intel,32.0,11069.18
microsoft,12.4,i5,16.0,3.9,intel,256.0,45510.0
microsoft,10.51,i3,4.0,4.3,intel,64.0,30340.0
microsoft,13.5,i5,8.0,4.3,intel,256.0,64370.0
samsung,15.6,i7,16.0,4.3,nvidia,512.0,106518.0
samsung,14.0,celeron,4.0,4.2,other,32.0,17453.7
samsung,14.0,i3,4.0,4.3,other,128.0,25419.18
samsung,13.3,i3,8.0,4.4,intel,128.0,40918.0
samsung,11.6,celeron,4.0,4.5,intel,32.0,11070.0
microsoft,12.45,i5,8.0,4.5,intel,256.0,58219.18
msi,15.6,i7,32.0,5.0,nvidia,1024.0,118899.18
other,14.0,celeron,4.0,3.6,intel,128.0,16318.0
samsung,15.6,i7,32.0,4.1,intel,1024.0,147599.18
